transaction_id,billing_id,zone_id,amount,payment_category,production_share,hoa_share,collector_incentive,payment_method,payment_status,payment_proof,processed_by,transaction_date,user_id,reference_no
AR-2026-00532,BIL-2026-00891,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00532.jpg,COL-2026-0001,2026-02-28 15:10:00,USR-2026-0133,3.58E+11
AR-2026-00533,BIL-2026-00892,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-15 10:50:00,USR-2026-0133,8.37E+11
AR-2026-00534,BIL-2026-00893,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00534.jpg,COL-2026-0001,2026-04-29 15:00:00,USR-2026-0133,8.61E+11
AR-2026-00535,BIL-2026-00894,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00535.jpg,COL-2026-0001,2026-05-05 09:55:00,USR-2026-0133,5.83E+11
AR-2026-00536,BIL-2026-00895,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-28 14:35:00,USR-2026-0133,6.99E+11
AR-2026-00537,BIL-2026-00896,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-16 17:50:00,USR-2026-0133,2.77E+11
AR-2026-00538,BIL-2026-00897,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00538.jpg,COL-2026-0001,2026-01-13 12:00:00,USR-2026-0134,2.16E+11
AR-2026-00539,BIL-2026-00898,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00539.jpg,COL-2026-0001,2026-02-03 14:10:00,USR-2026-0134,4.70E+11
AR-2026-00540,BIL-2026-00899,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-16 08:30:00,USR-2026-0134,7.66E+11
AR-2026-00541,BIL-2026-00900,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00541.jpg,COL-2026-0001,2026-04-28 08:05:00,USR-2026-0134,3.10E+11
AR-2026-00542,BIL-2026-00901,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00542.jpg,COL-2026-0001,2026-05-15 12:20:00,USR-2026-0134,5.30E+11
AR-2026-00543,BIL-2026-00918,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00543.jpg,COL-2026-0001,2026-01-16 10:00:00,USR-2026-0136,1.96E+11
AR-2026-00544,BIL-2026-00919,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00544.jpg,COL-2026-0001,2026-02-16 11:05:00,USR-2026-0136,8.01E+11
AR-2026-00545,BIL-2026-00920,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00545.jpg,COL-2026-0001,2026-03-13 15:05:00,USR-2026-0136,6.17E+11
AR-2026-00546,BIL-2026-00921,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00546.jpg,COL-2026-0001,2026-04-15 09:50:00,USR-2026-0136,5.05E+11
AR-2026-00547,BIL-2026-00922,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00547.jpg,COL-2026-0001,2026-05-30 10:35:00,USR-2026-0136,6.13E+11
AR-2026-00548,BIL-2026-00923,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00548.jpg,COL-2026-0001,2026-06-15 17:00:00,USR-2026-0136,8.33E+11
AR-2026-00549,BIL-2026-00924,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-06 16:30:00,USR-2026-0136,3.52E+11
AR-2026-00550,BIL-2026-00925,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-16 16:30:00,USR-2026-0137,6.24E+11
AR-2026-00551,BIL-2026-00926,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00551.jpg,COL-2026-0001,2026-02-14 15:20:00,USR-2026-0137,1.37E+11
AR-2026-00552,BIL-2026-00927,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00552.jpg,COL-2026-0001,2026-03-14 09:35:00,USR-2026-0137,2.85E+11
AR-2026-00553,BIL-2026-00928,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00553.jpg,COL-2026-0001,2026-04-28 10:00:00,USR-2026-0137,8.52E+11
AR-2026-00554,BIL-2026-00929,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00554.jpg,COL-2026-0001,2026-05-14 17:20:00,USR-2026-0137,1.76E+11
AR-2026-00555,BIL-2026-00930,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00555.jpg,COL-2026-0001,2026-06-09 14:40:00,USR-2026-0137,6.72E+11
AR-2026-00556,BIL-2026-00931,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00556.jpg,COL-2026-0001,2026-07-13 17:45:00,USR-2026-0137,2.22E+11
AR-2026-00557,BIL-2026-00932,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00557.jpg,COL-2026-0001,2026-01-14 17:45:00,USR-2026-0138,7.19E+11
AR-2026-00558,BIL-2026-00933,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 16:25:00,USR-2026-0138,5.22E+11
AR-2026-00559,BIL-2026-00934,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00559.jpg,COL-2026-0001,2026-03-31 08:10:00,USR-2026-0138,7.79E+11
AR-2026-00560,BIL-2026-00935,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00560.jpg,COL-2026-0001,2026-04-30 14:00:00,USR-2026-0138,4.65E+11
AR-2026-00561,BIL-2026-00936,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-28 15:20:00,USR-2026-0138,4.69E+11
AR-2026-00562,BIL-2026-00937,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-29 12:20:00,USR-2026-0138,8.68E+11
AR-2026-00563,BIL-2026-00938,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-29 10:20:00,USR-2026-0138,9.52E+11
AR-2026-00564,BIL-2026-00939,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00564.jpg,COL-2026-0001,2026-01-30 14:45:00,USR-2026-0139,5.86E+11
AR-2026-00565,BIL-2026-00940,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-16 15:40:00,USR-2026-0139,1.64E+11
AR-2026-00566,BIL-2026-00941,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00566.jpg,COL-2026-0001,2026-03-14 09:20:00,USR-2026-0139,2.48E+11
AR-2026-00567,BIL-2026-00942,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00567.jpg,COL-2026-0001,2026-04-30 17:00:00,USR-2026-0139,3.71E+11
AR-2026-00568,BIL-2026-00943,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00568.jpg,COL-2026-0001,2026-05-01 13:55:00,USR-2026-0139,6.56E+11
AR-2026-00569,BIL-2026-00944,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00569.jpg,COL-2026-0001,2026-06-13 08:15:00,USR-2026-0139,5.92E+11
AR-2026-00570,BIL-2026-00945,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00570.jpg,COL-2026-0001,2026-07-16 17:40:00,USR-2026-0139,3.87E+11
AR-2026-00571,BIL-2026-00946,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00571.jpg,COL-2026-0001,2026-01-28 12:00:00,USR-2026-0140,9.57E+11
AR-2026-00572,BIL-2026-00947,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00572.jpg,COL-2026-0001,2026-02-28 11:50:00,USR-2026-0140,5.49E+11
AR-2026-00573,BIL-2026-00948,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00573.jpg,COL-2026-0001,2026-03-13 15:10:00,USR-2026-0140,9.83E+11
AR-2026-00574,BIL-2026-00949,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00574.jpg,COL-2026-0001,2026-04-05 17:20:00,USR-2026-0140,8.07E+11
AR-2026-00575,BIL-2026-00950,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00575.jpg,COL-2026-0001,2026-05-16 13:35:00,USR-2026-0140,4.33E+11
AR-2026-00576,BIL-2026-00951,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00576.jpg,COL-2026-0001,2026-06-30 14:45:00,USR-2026-0140,7.16E+11
AR-2026-00577,BIL-2026-00952,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00577.jpg,COL-2026-0001,2026-07-30 12:50:00,USR-2026-0140,4.70E+11
AR-2026-00578,BIL-2026-00953,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00578.jpg,COL-2026-0001,2026-01-30 12:20:00,USR-2026-0142,4.29E+11
AR-2026-00579,BIL-2026-00954,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00579.jpg,COL-2026-0001,2026-02-14 08:45:00,USR-2026-0142,8.49E+11
AR-2026-00580,BIL-2026-00955,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00580.jpg,COL-2026-0001,2026-03-01 15:20:00,USR-2026-0142,5.44E+11
AR-2026-00581,BIL-2026-00956,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-13 17:55:00,USR-2026-0142,3.10E+11
AR-2026-00582,BIL-2026-00960,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-14 16:50:00,USR-2026-0143,4.94E+11
AR-2026-00583,BIL-2026-00961,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00583.jpg,COL-2026-0001,2026-02-14 16:10:00,USR-2026-0143,2.39E+11
AR-2026-00584,BIL-2026-00962,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00584.jpg,COL-2026-0001,2026-03-29 13:50:00,USR-2026-0143,3.46E+11
AR-2026-00585,BIL-2026-00963,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00585.jpg,COL-2026-0001,2026-04-29 14:25:00,USR-2026-0143,4.25E+11
AR-2026-00586,BIL-2026-00964,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-13 15:00:00,USR-2026-0143,7.38E+11
AR-2026-00587,BIL-2026-00965,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00587.jpg,COL-2026-0001,2026-06-28 15:15:00,USR-2026-0143,8.51E+11
AR-2026-00588,BIL-2026-00966,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-15 14:00:00,USR-2026-0143,2.51E+11
AR-2026-00589,BIL-2026-00967,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-30 14:45:00,USR-2026-0144,6.07E+11
AR-2026-00590,BIL-2026-00968,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00590.jpg,COL-2026-0001,2026-02-03 09:35:00,USR-2026-0144,2.98E+11
AR-2026-00591,BIL-2026-00969,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00591.jpg,COL-2026-0001,2026-03-13 08:35:00,USR-2026-0144,9.54E+11
AR-2026-00592,BIL-2026-00970,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00592.jpg,COL-2026-0001,2026-04-14 15:05:00,USR-2026-0144,7.98E+11
AR-2026-00593,BIL-2026-00971,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00593.jpg,COL-2026-0001,2026-05-16 15:30:00,USR-2026-0144,3.21E+11
AR-2026-00594,BIL-2026-00972,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00594.jpg,COL-2026-0001,2026-06-28 13:40:00,USR-2026-0144,1.07E+11
AR-2026-00595,BIL-2026-00973,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-29 11:55:00,USR-2026-0144,2.43E+11
AR-2026-00596,BIL-2026-00981,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00596.jpg,COL-2026-0001,2026-01-09 17:20:00,USR-2026-0146,1.51E+11
AR-2026-00597,BIL-2026-00982,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00597.jpg,COL-2026-0001,2026-02-15 15:55:00,USR-2026-0146,4.72E+11
AR-2026-00598,BIL-2026-00983,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00598.jpg,COL-2026-0001,2026-03-14 13:35:00,USR-2026-0146,2.81E+11
AR-2026-00599,BIL-2026-00984,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00599.jpg,COL-2026-0001,2026-04-29 08:15:00,USR-2026-0146,2.46E+11
AR-2026-00600,BIL-2026-00988,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00600.jpg,COL-2026-0001,2026-01-13 17:40:00,USR-2026-0146,8.83E+11
AR-2026-00601,BIL-2026-00989,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00601.jpg,COL-2026-0001,2026-02-28 14:50:00,USR-2026-0146,7.85E+11
AR-2026-00602,BIL-2026-00990,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-01 09:50:00,USR-2026-0146,8.56E+11
AR-2026-00603,BIL-2026-00991,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00603.jpg,COL-2026-0001,2026-04-08 14:05:00,USR-2026-0146,8.71E+11
AR-2026-00604,BIL-2026-01002,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00604.jpg,COL-2026-0001,2026-01-13 12:30:00,USR-2026-0148,6.74E+11
AR-2026-00605,BIL-2026-01003,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00605.jpg,COL-2026-0001,2026-02-14 14:05:00,USR-2026-0148,2.32E+11
AR-2026-00606,BIL-2026-01004,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00606.jpg,COL-2026-0001,2026-03-13 15:15:00,USR-2026-0148,3.91E+11
AR-2026-00607,BIL-2026-01005,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00607.jpg,COL-2026-0001,2026-04-28 13:55:00,USR-2026-0148,1.44E+11
AR-2026-00608,BIL-2026-01006,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00608.jpg,COL-2026-0001,2026-05-14 15:25:00,USR-2026-0148,8.34E+11
AR-2026-00609,BIL-2026-01007,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00609.jpg,COL-2026-0001,2026-06-02 17:50:00,USR-2026-0148,2.03E+11
AR-2026-00610,BIL-2026-01008,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00610.jpg,COL-2026-0001,2026-07-28 09:20:00,USR-2026-0148,4.26E+11
AR-2026-00611,BIL-2026-01009,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-13 09:10:00,USR-2026-0149,4.21E+11
AR-2026-00612,BIL-2026-01010,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00612.jpg,COL-2026-0001,2026-02-15 14:55:00,USR-2026-0149,9.37E+11
AR-2026-00613,BIL-2026-01011,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00613.jpg,COL-2026-0001,2026-03-28 10:50:00,USR-2026-0149,4.92E+11
AR-2026-00614,BIL-2026-01023,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-30 09:25:00,USR-2026-0151,2.25E+11
AR-2026-00615,BIL-2026-01024,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00615.jpg,COL-2026-0001,2026-02-16 12:30:00,USR-2026-0151,9.78E+11
AR-2026-00616,BIL-2026-01025,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00616.jpg,COL-2026-0001,2026-03-14 09:10:00,USR-2026-0151,2.12E+11
AR-2026-00617,BIL-2026-01026,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00617.jpg,COL-2026-0001,2026-04-16 17:50:00,USR-2026-0151,5.19E+11
AR-2026-00618,BIL-2026-01027,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-28 10:35:00,USR-2026-0151,5.83E+11
AR-2026-00619,BIL-2026-01028,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00619.jpg,COL-2026-0001,2026-06-05 13:00:00,USR-2026-0151,6.78E+11
AR-2026-00620,BIL-2026-01029,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00620.jpg,COL-2026-0001,2026-07-29 13:40:00,USR-2026-0151,7.82E+11
